"EMP_ID"	"FIRST_NAME"	"LAST_NAME"	"LASTFOUR_SSN"	"CO_MOBILE"	"CO_EMAIL"	"ACTION"	"ACTION_DATE"	"JOB_TITLE"	"SUPERVISOR_ID"	"DEPT_CODE"
4569	"Alex"	"Johnson"	"4586"	"832-456-8523"	"alex@gmail.com"	"HIRE"	15-JUN-2022 09:14:45 AM	"Receptionist"	2	"ITHELP    "
980	"Sarah"	"Lee"	"5436"	"713-543-0563"	"leesarah@abcco.com"	"HIRE"	15-JAN-2022 12:00:00 AM	"IT Technical Support Specialist"	42	"ITHELP    "
4570	"Celine"	"Wang"	"1111"	"412-453-7546"	"celine@gmail.com"	"HIRE"	20-MAY-2022 01:45:48 PM	"Internet Security"	1	"ITHELP    "
1110	"Mary"	"Laveaux"	"3131"	"678-999-8212"	"MLaveaux@htechnologies.com"	"HIRE"	20-JUL-2021 08:52:03 AM	"Representative"	1	"HR        "
1078	"Samantha"	"Williams"	"1032"	"946-599-8554"	"samanwill3@abcco.com"	"HIRE"	02-FEB-2023 12:00:00 AM	"IT Technical Support Specialist"	2	"ITHELP    "
1079	"Trey"	"Thomson"	"8834"	"946-593-8554"	"TreyThom@abcco.com"	"HIRE"	02-FEB-2023 12:00:00 AM	"Public Relations Associate"	1	"PR        "
1153	"Keith"	"Frank"	"7767"	"281-337-8004"	"KFrank@htechnologies.com"	"HIRE"	18-APR-2017 09:14:00 AM	"Lead Tech"		"ITHELP    "
1156	"Nathan"	"Little"	"8341"	"678-555-8212"	"NLittle@htechnologies.com"	"HIRE"	04-SEP-2019 10:01:44 AM	"Supervisor"	2	"ITHELP    "
5638	"Aurora"	"White"	"9876"	"713-716-0475"	"aurorawhite@abcco.com"	"HIRE"	01-JUN-1990 12:00:00 AM	"IT Technical Support Specialist"	7	"IT        "
1416	"William"	"Lane"	"8934"	"281-456-7890"	"wlane@abcco.com"	"HIRE"	15-AUG-2023 08:30:37 PM	"Senior Tax Accountant"	34	"ACCT      "
1432	"Sarah"	"Johnson"	"1234"	"616-333-222"	"srjohn@abcco.com"	"HIRE"	15-AUG-2023 08:30:37 PM	"IT Technical Support Specialist"	21	"ITHELP    "
1433	"John"	"Smith"	"4567"	"616-777-8989"	"j2smith@abcco.com"	"HIRE"	15-AUG-2023 08:30:37 PM	"Accountant"	11	"ACCT      "
484	"Jackson"	"Kendal"	"7817"	"713-832-6517"	"kjackson@abcco.com"	"HIRE"	09-SEP-2023 12:00:00 AM	"IT Technical Support Specialist"	3	"ITHELP    "
1482	"Tony"	"White"	"6557"	"832-229-8856"	"twhite@abcco.com"	"HIRE"	15-AUG-2023 08:30:37 PM	"IT Technical Support Specialist"		"ITHELP    "
1481	"Lucas"	"McGrady"	"502 "	"832-565-1125"	"lmcgrady@abcco.com"	"HIRE"	15-AUG-2023 08:30:37 PM	"Accountant"		"ACCT      "
1034	"Lebron"	"Wade"	"4446"	"832-760-2996"	"lwade@abcco.com"	"HIRE"	15-JAN-2023 08:50:17 PM	"HR Analyst"	1107	"HR        "
1420	"William"	"Urqhart"	"2135"	"713-982-2221"	"awusmani@abcco.com"	"HIRE"	22-SEP-2023 01:30:46 PM	"IT Technical Support Specialist"	11	"ITHELP    "
951	"Jacob"	"Wilson"	"8521"	"713-333-7887"	"jwilson@abcco.com"	"HIRE"	22-SEP-2023 12:00:00 AM	"IT Technical Support Specialist"		"ITHELP    "
1413	"Wasay"	"Usmani"	"2345"	"713-982-2222"	"wusmani@abcco.com"	"HIRE"	22-SEP-2023 01:30:46 PM	"IT Technical Support Specialist"	11	"ITHELP    "
753	"Larry"	"Osborn"	"6453"	"713-444-3210"	"losborn@abcco.com"	"HIRE"	22-SEP-2023 12:00:00 AM	"IT Help Desk Manager"		"ITHELP    "
783	"Anna"	"Martinez"	"3621"	"713-666-9912"	"annamartinez@abcco.com"	"HIRE"	22-SEP-2023 12:00:00 AM	"Accounting Specialist"		"ACCT      "
461	"Mikhail"	"Zaytsev"	"9671"	"713-555-9797"	"mzaytsev@abcco.com"	"HIRE"	22-SEP-2023 12:00:00 AM	"Financial Analyst"		"FIN       "
801	"Romeo"	"Santos"	"1345"	"713-807-7444"	"Rsantos@abcco.com"	"HIRE"	12-JAN-2023 09:24:23 AM	"Social Media Influencer"	353	"PR        "
802	"Tom"	"Hanks"	"1445"	"832-834-7376"	"THanks@abcco.com"	"HIRE"	23-JAN-2023 08:44:23 AM	"IT Technical Support Specialist"	404	"ITHELP    "
937	"Emily"	"Nguyen"	"8888"	"281-330-8000"	"enguyen@abcco.com"	"HIRE"	14-FEB-2022 08:55:40 AM	"Media Marketing Specialist"	1	"MARK      "
938	"James"	"Rodriguez"	"4141"	"281-800-3004"	"jrod68@abcco.com"	"HIRE"	18-NOV-2013 11:12:54 AM	"IT Technical Support Specialist"	2	"ITHELP    "
871	"John"	"Alesso"	"3337"	"832-312-3394"	"jalesso@abcco.com"	"HIRE"	07-FEB-2023 02:50:17 PM	"IT Technical Support Specialist"		"ITHELP    "
874	"Alec"	"Martinez"	"2347"	"832-444-3394"	"amartinez@abcco.com"	"HIRE"	07-FEB-2023 03:00:17 PM	"IT Security"		"ITHELP    "
979	"Mark"	"Jonhson"	"3453"	"713-432-5490"	"johnson34@abcco.com"	"HIRE"	12-JAN-2022 12:00:00 AM	"Cloud Resources Support Specialist"	1108	"IT        "
995	"Sarah"	"Lee"	"1775"	"800-323-7117"	"SarahLee@IT.com"	"HIRE"	17-AUG-2022 12:00:00 AM	"IT Infrastructure Director"	1106	"IT        "
1037	"Trudy"	"Braggs"	"2026"	"503-816-9729"	"tybragg@bfarm.com"	"HIRE"	17-FEB-2023 05:17:23 AM	"Graphic Designer"	420	"MARK      "
1106	"Kevin"	"Dean"	"0123"	"832-832-3535"	"kevindean@abc.om"	"HIRE"	01-JAN-2015 12:00:00 AM	"Chief Operating Officer (COO)"	1326	"EXEC      "
1107	"Kimberly"	"Reed"	"1111"	"832-832-1111"	"kimberlyreed@abc.om"	"HIRE"	01-FEB-2022 12:00:01 PM	"Human Resources Manager"	1106	"HR        "
1108	"Charles"	"Teague"	"3333"	"832-832-2222"	"charlesteague@abc.om"	"HIRE"	01-APR-0020 12:00:00 AM	"Cloud Systems Support Manager"	1222	"IT        "
1109	"Darwin"	"Morales"	"2424"	"832-832-3333"	"darwinmorales@abc.om"	"HIRE"	10-OCT-0022 12:00:00 AM	"Cloud Systems Analyst"	1222	"IT        "
1399	"Sandy"	"Crane"	"5413"	"713-832-4321"	"cranesy@abcco.com"	"HIRE"	15-AUG-2023 08:30:37 PM	"Senior Tax Accountant"	34	"ACCT      "
1474	"Brileaux"	"Emery"	"4373"	"832-493-0905"	"bemery@abcoo.com"	"HIRE"	11-MAR-2022 03:30:01 PM	"IT Technical Support Specialist"	188	"ITHELP    "
1475	"Sandra"	"Fabria"	"6464"	"832-226-4688"	"sfabria@abcoo.com"	"HIRE"	24-AUG-2023 10:30:23 AM	"Senior SOC Analyst"	91	"ITSEC     "
1476	"Larry"	"Nieves"	"4228"	"832-736-6091"	"lnieves@abcoo.com"	"HIRE"	24-AUG-2023 01:30:10 PM	"Senior Logistics Coordinator"	359	"LOGTRAN   "
5100	"Jim"	"Milton"	"9999"	"987-654-3210"	"jmilton@abcco.com"	"HIRE"	21-AUG-2023 12:00:00 AM	"IT Support Specialist"		"IT        "
5101	"Sadie"	"Kirk"	"7777"	"123-456-4569"	"skirk@abcco.com"	"HIRE"	21-AUG-2022 12:00:00 AM	"Training Specialist"		"HR        "
790	"Chuck"	"Lee"	"7491"	""	"c.lee@abcco.com"	"HIRE"	02-SEP-2023 12:00:00 AM	"IT Technical Support Specialist"		"ITHELP    "
796	"Bobby"	"Carter"	"5824"	""	"b.carter@abcco.com"	"HIRE"	22-FEB-2021 12:00:00 AM	"Intern"		"ACCT      "
505	"Michelle"	"Vu"	"5678"	"628-282-2862"	"michelle.vu@example.com"	"HIRE"	22-FEB-2022 12:00:00 AM	"Recruiter"	2	"HR        "
443	"Bryan"	"Chavarria"	"8720"	"281-220-2001"	"bryanchava@abcco.com1"	"HIRE"	01-OCT-2022 10:22:11 AM	"Recruiter"	2	"HR        "
